ark_id,url,title,collection,room,current_location,is_on_display,artist_name,artist_wikidata,height_cm,width_cm,materials_and_techniques,place_of_creation,provenance,acquisition_mode,acquisition_year,start_year,end_year,tags,tag_count,is_mnr,creation_year,painting_age,years_in_collection,area_cm2,has_known_artist,area_quartile,collection_age_band,acquisition_type_en
cl010052724,https://collections.louvre.fr/ark:/53355/cl010052724,Chasse chinoise,Département des Peintures,,"Amiens (France), Musée de Picardie, salle d'exposition",0,France,,,,toile,,,entrée - Collection de Louis XV,,1736.0,,,0,False,1736.0,290.0,,,1,,,Other
cl010052726,https://collections.louvre.fr/ark:/53355/cl010052726,La Cène,Département des Peintures,,"Amiens (France), Musée de Picardie",0,"Restout, Jean II",Q730755,,,toile,,,ancienne collection,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Historic Collection
cl010052728,https://collections.louvre.fr/ark:/53355/cl010052728,Portrait en pied de Louis XV dans sa jeunesse,Département des Peintures,,non exposé,0,France,,,,huile sur toile,,,ancienne collection,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010052735,https://collections.louvre.fr/ark:/53355/cl010052735,"Cavalier arabe devant une boutique, esquisse",Département des Peintures,,"Tours (France), Musée des Beaux-Arts, salle d'exposition",0,"Chassériau, Théodore",Q342467,,,toile,,,legs,,1849.0,1856.0,,0,False,1852.5,173.5,,,1,,,Bequest
cl010052737,https://collections.louvre.fr/ark:/53355/cl010052737,"Pygmalion et sa statue au moment où elle s'anime, esquisse",Département des Peintures,,"Tours (France), Musée des Beaux-Arts, salle d'exposition",0,"Deshays, Jean Baptiste Henri",Q24161,,,toile,,,legs,,1750.0,1775.0,,0,False,1762.5,263.5,,,1,,,Bequest
cl010052738,https://collections.louvre.fr/ark:/53355/cl010052738,Vue des Cascatelles de Tivoli et du Temple de la Sibylle avec Horace méditant,Département des Peintures,,"Tours (France), Musée des Beaux-Arts, salle d'exposition",0,France,,,,toile,,,saisie révolutionnaire,,1786.0,,,0,False,1786.0,240.0,,,1,,,Historic Collection
cl010052739,https://collections.louvre.fr/ark:/53355/cl010052739,Panthée emmenée en captivité (?),Département des Peintures,,"Tours (France), Musée des Beaux-Arts, salle d'exposition",0,France,,,,toile,,,achat,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Purchase
cl010052740,https://collections.louvre.fr/ark:/53355/cl010052740,Bergère couronnée,Département des Peintures,,"Tours (France), Musée des Beaux-Arts, salle d'exposition",0,France,,,,toile,,,ancienne collection,,1743.0,,,0,False,1743.0,283.0,,,1,,,Historic Collection
cl010052741,https://collections.louvre.fr/ark:/53355/cl010052741,Vénus et Anchise,Département des Peintures,,"Nice (France), Musée des Beaux-Arts - Jules Chéret, salle d'exposition",0,France,,,,toile,,,entrée - Collection de Louis XVIII,1822.0,1822.0,,,0,False,1822.0,204.0,204.0,,1,,100+,Other
cl010052743,https://collections.louvre.fr/ark:/53355/cl010052743,Le Baptême du Christ,Département des Peintures,,non exposé,0,France,,,,toile,,,achat,1946.0,1733.0,,,0,False,1733.0,293.0,80.0,,1,,61-80,Purchase
cl010052744,https://collections.louvre.fr/ark:/53355/cl010052744,"Marine, clair de lune, intérieur d'une rade",Département des Peintures,,"Nice (France), Musée des Beaux-Arts - Jules Chéret",0,France,,,,bois,,,achat,,1834.0,,,0,False,1834.0,192.0,,,1,,,Purchase
cl010052746,https://collections.louvre.fr/ark:/53355/cl010052746,Le Mariage de la Vierge,Département des Peintures,,"Nice (France), Musée des Beaux-Arts - Jules Chéret, salle d'exposition",0,France,,,,toile,,,achat,1801.0,1730.0,,,0,False,1730.0,296.0,225.0,,1,,100+,Purchase
cl010052747,https://collections.louvre.fr/ark:/53355/cl010052747,"Nature morte aux fruits, volaille, gerbe de blé, rafraîchissoir",Département des Peintures,,"Auch (France), Musée des Amériques, salle d'exposition",0,"Smetz, Jacques",,,,toile,,,achat,,1736.0,,,0,False,1736.0,290.0,,,1,,,Purchase
cl010052748,https://collections.louvre.fr/ark:/53355/cl010052748,Nature morte à la grenade,Département des Peintures,,"Auch (France), Musée des Amériques, salle d'exposition",0,"Smetz, Jacques",,,,toile,,,achat,,1736.0,,,0,False,1736.0,290.0,,,1,,,Purchase
cl010052751,https://collections.louvre.fr/ark:/53355/cl010052751,Portrait d'acteur en costume de berger,Département des Peintures,,non exposé,0,Anonyme,Q4233718,,,toile,,,legs,1869.0,1700.0,1800.0,,0,False,1750.0,276.0,157.0,,0,,100+,Bequest
cl010052755,https://collections.louvre.fr/ark:/53355/cl010052755,Andromaque évanouie dans les bras de ses femmes à la vue d'Hector traîné au char d'Achille,Département des Peintures,,"Castelsarrasin (France), Mairie, salle d'exposition",0,"Palmerini, Jean Baptiste",,,,toile,,,entrée - Collection de Louis XVIII,1817.0,1800.0,1900.0,,0,False,1850.0,176.0,209.0,,1,,100+,Other
cl010052756,https://collections.louvre.fr/ark:/53355/cl010052756,Vaisselle sur une table,Département des Peintures,,non exposé,0,Anonyme,Q4233718,,,toile,,,legs,1871.0,1700.0,1800.0,,0,False,1750.0,276.0,155.0,,0,,100+,Bequest
cl010052757,https://collections.louvre.fr/ark:/53355/cl010052757,Saint Vincent de Saragosse et saint Germain recevant les couronnes du martyre,Département des Peintures,,non exposé,0,"Vien, Joseph-Marie",Q647934,,,toile,,,ancienne collection,,1755.0,,,0,False,1755.0,271.0,,,1,,,Historic Collection
cl010052758,https://collections.louvre.fr/ark:/53355/cl010052758,La Charité Romaine,Département des Peintures,,non exposé,0,Italie,,,,toile,,,ancienne collection,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010052759,https://collections.louvre.fr/ark:/53355/cl010052759,L'Assomption,Département des Peintures,,"Mirande (France), Église Sainte-Marie",0,France,,,,toile,,,achat,,1843.0,,,0,False,1843.0,183.0,,,1,,,Purchase
cl010052760,https://collections.louvre.fr/ark:/53355/cl010052760,Portrait de Louis XV en buste,Département des Peintures,,"Mirande (France), Musée des Beaux-Arts, salle d'exposition",0,France,,,,toile,,,entrée - Collection de Louis XV,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Other
cl010052761,https://collections.louvre.fr/ark:/53355/cl010052761,Famille de paysans dans un intérieur,Département des Peintures,,non exposé,0,"Gamelin, Jacques",Q1677984,,,bois,,,achat,1960.0,1779.0,,,0,False,1779.0,247.0,66.0,,1,,61-80,Purchase
cl010052762,https://collections.louvre.fr/ark:/53355/cl010052762,Étude de dos pour Le Radeau de la Méduse,Département des Peintures,,non exposé,0,France,,,,toile,,,don,1890.0,1819.0,,,0,False,1819.0,207.0,136.0,,1,,100+,Gift
cl010052765,https://collections.louvre.fr/ark:/53355/cl010052765,Jésus donnant les clefs à saint Pierre,Département des Peintures,,"Montauban (France), Musée Ingres-Bourdelle, salle d'exposition",0,France,,,,toile,,,commande,,1818.0,1842.0,,0,False,1830.0,196.0,,,1,,,Other
cl010052768,https://collections.louvre.fr/ark:/53355/cl010052768,Les Adieux du consul Boëtus à sa famille,Département des Peintures,,"Toulouse (France), Musée des Augustins, salle d'exposition",0,France,,,,toile,,,commande de l'État,1826.0,1827.0,,,0,False,1827.0,199.0,200.0,,1,,100+,Other
cl010052773,https://collections.louvre.fr/ark:/53355/cl010052773,Portrait de femme en buste,Département des Peintures,,non exposé,0,Anonyme,Q4233718,,,toile,,,entrée - Collection de Louis-Philippe,,1700.0,1800.0,,0,False,1750.0,276.0,,,0,,,Other
cl010052774,https://collections.louvre.fr/ark:/53355/cl010052774,Procession sortant de la cathédrale de Saint-Étienne de Toulouse avec ostention des reliquaires,Département des Peintures,,non exposé,0,"Michel, Jean II",Q15967919,,,toile,,,achat,,1675.0,1725.0,,0,False,1700.0,326.0,,,1,,,Purchase
cl010052775,https://collections.louvre.fr/ark:/53355/cl010052775,François Ier tuant un sanglier à Fontainebleau,Département des Peintures,,"Chambord (France), Domaine national de Chambord",0,"Menjaud, Alexandre",Q19569442,,,huile sur toile,,,entrée - Collection de Charles X,1825.0,1827.0,,,0,False,1827.0,199.0,201.0,,1,,100+,Other
cl010052776,https://collections.louvre.fr/ark:/53355/cl010052776,Jésus Christ apaisant la tempête,Département des Peintures,,"Tarbes (France), Musée Massey",0,"Jugelet, Auguste",,,,toile,,,achat,,1845.0,,,0,False,1845.0,181.0,,,1,,,Purchase
cl010052777,https://collections.louvre.fr/ark:/53355/cl010052777,Hussards au combat (Combat de cavalerie),Département des Peintures,,"Tarbes (France), Musée Massey",0,"Le Paon, Jean-Baptiste",Q3164215,,,toile,,,achat,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Purchase
cl010052778,https://collections.louvre.fr/ark:/53355/cl010052778,Hussards au combat,Département des Peintures,,"Tarbes (France), Musée Massey",0,"Le Paon, Jean-Baptiste",Q3164215,,,toile,,,achat,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Purchase
cl010052779,https://collections.louvre.fr/ark:/53355/cl010052779,Portrait de Louis XV,Département des Peintures,,"Tarbes (France), Musée Massey",0,France,,,,toile,,,ancienne collection,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Historic Collection
cl010052781,https://collections.louvre.fr/ark:/53355/cl010052781,La Charette,Département des Peintures,,"Paris (France), Ministère des Affaires étrangères, salle d'exposition",0,France,,,,toile,,,legs,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Bequest
cl010052782,https://collections.louvre.fr/ark:/53355/cl010052782,La Croix du carrefour,Département des Peintures,,"Paris (France), Ministère des Affaires étrangères, salle d'exposition",0,France,,,,toile,,,legs,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Bequest
cl010052784,https://collections.louvre.fr/ark:/53355/cl010052784,Portrait d'un adolescent,Département des Peintures,,non exposé,0,Angleterre,,,,toile,,,legs,1869.0,1750.0,1775.0,,0,False,1762.5,263.5,157.0,,1,,100+,Bequest
cl010052785,https://collections.louvre.fr/ark:/53355/cl010052785,Dolbadarn castle et Llamberis lake ou Dolbadarn castle et Llyn Peris,Département des Peintures,,"Paris (France), Ministère des Affaires étrangères, salle d'exposition",0,Angleterre,,,,toile,,,achat,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Purchase
cl010052787,https://collections.louvre.fr/ark:/53355/cl010052787,Étude de vieillard,Département des Peintures,,"Cambrai (France), Musée municipal des beaux-arts",0,Anonyme,Q4233718,,,toile,,,legs,,,,,0,False,,,,,0,,,Bequest
cl010052795,https://collections.louvre.fr/ark:/53355/cl010052795,"Solon, législateur d'Athènes",Département des Peintures,,"Amiens (France), Musée de Picardie, salle d'exposition",0,"Blondel, Merry-Joseph",Q245624,,,toile,,,entrée - Collection de Charles X,1826.0,1827.0,,,0,False,1827.0,199.0,200.0,,1,,100+,Other
cl010052797,https://collections.louvre.fr/ark:/53355/cl010052797,Paysage historique. La Reine Andouère précipitée dans un torrent par ordre de Frédégonde,Département des Peintures,,non exposé,0,"Boguet, Didier",,,,toile,,,entrée - Collection de Louis XVIII,1817.0,1800.0,1900.0,,0,False,1850.0,176.0,209.0,,1,,100+,Other
cl010052799,https://collections.louvre.fr/ark:/53355/cl010052799,Napoléon Ier accorde à la princesse d'Hatzfeld la grâce de son mari,Département des Peintures,,"Amiens (France), Musée de Picardie, salle d'exposition",0,"Boisfremont, Charles Boulanger de",Q2958602,,,toile,,,achat,,1810.0,,,0,False,1810.0,216.0,,,1,,,Purchase
cl010052808,https://collections.louvre.fr/ark:/53355/cl010052808,La Mort de Malvina,Département des Peintures,,"Amiens (France), Musée de Picardie",0,"Franquelin, Jean-Augustin",Q1684598,,,toile,,,entrée - Collection de Louis XVIII,1820.0,1800.0,1900.0,,0,False,1850.0,176.0,206.0,,1,,100+,Other
cl010052815,https://collections.louvre.fr/ark:/53355/cl010052815,Prométhée,Département des Peintures,,"Amiens (France), Musée de Picardie",0,"Mauzaisse, Jean Baptiste",Q3164276,,,toile,,,entrée - Collection de Louis XVIII,1817.0,1800.0,1900.0,,0,False,1850.0,176.0,209.0,,1,,100+,Other
cl010052817,https://collections.louvre.fr/ark:/53355/cl010052817,Le Berger Phorbas présente Oedipe enfant à la reine de Corinthe,Département des Peintures,,"Amiens (France), Musée de Picardie",0,"Meynier, Charles",Q970511,,,toile,,,entrée - Collection de Louis XVIII,1815.0,1800.0,1900.0,,0,False,1850.0,176.0,211.0,,1,,100+,Other
cl010052818,https://collections.louvre.fr/ark:/53355/cl010052818,Alphée et Aréthuse,Département des Peintures,,"Amiens (France), Musée de Picardie",0,France,,,,toile,,,achat,,1830.0,,,0,False,1830.0,196.0,,,1,,,Purchase
cl010052819,https://collections.louvre.fr/ark:/53355/cl010052819,Chasse aux léopards ou Chasse au tigre,Département des Peintures,,"Amiens (France), Musée de Picardie, salle d'exposition",0,France,,,,toile,,,entrée - Collection de Louis XV,,1736.0,,,0,False,1736.0,290.0,,,1,,,Other
cl010052820,https://collections.louvre.fr/ark:/53355/cl010052820,Diane et Endymion,Département des Peintures,,"Amiens (France), Musée de Picardie",0,"Langlois, Jérôme Martin",Q672158,,,toile,,,entrée - Collection de Louis XVIII,1817.0,1800.0,1900.0,,0,False,1850.0,176.0,209.0,,1,,100+,Other
cl010052831,https://collections.louvre.fr/ark:/53355/cl010052831,"Henri IV rencontre Sully blessé à la suite de la bataille d'Ivry, d'après Les Mémoires de Sully",Département des Peintures,,"Amiens (France), Musée de Picardie",0,"Vincent, François-André",Q718975,,,toile,,,ancienne collection,,1875.0,,,0,False,1875.0,151.0,,,1,,,Historic Collection
cl010052833,https://collections.louvre.fr/ark:/53355/cl010052833,La Chasse au lion,Département des Peintures,,"Amiens (France), Musée de Picardie, salle d'exposition",0,France,,,,toile,,,entrée - Collection de Louis XV,,1735.0,,,0,False,1735.0,291.0,,,1,,,Other
cl010052834,https://collections.louvre.fr/ark:/53355/cl010052834,Le Sommeil de la Vierge et de l'Enfant Jésus,Département des Peintures,,"Amiens (France), Musée de Picardie",0,France,,,,toile,,,affecté au Louvre,1809.0,1700.0,1800.0,,0,False,1750.0,276.0,217.0,,1,,100+,Other
cl010052835,https://collections.louvre.fr/ark:/53355/cl010052835,Le Martyre des sept frères Macchabées,Département des Peintures,,non exposé,0,Anonyme,Q4233718,,,bois,,,achat,1945.0,1400.0,1500.0,,0,False,1450.0,576.0,81.0,,0,,81-100,Purchase
cl010052837,https://collections.louvre.fr/ark:/53355/cl010052837,Le Baptême dit aussi La Circoncision,Département des Peintures,,non exposé,0,Anonyme,Q4233718,,,toile,,,achat,,1600.0,1700.0,,0,False,1650.0,376.0,,,0,,,Purchase
cl010052843,https://collections.louvre.fr/ark:/53355/cl010052843,Saint Philippe baptisant l'eunuque de la reine d'Éthiopie sur le chemin de Jérusalem à Gaza,Département des Peintures,,"Valenciennes (France), Musée des Beaux-Arts, salle d'exposition",0,"Abel de Pujol, Alexandre-Denis",Q704494,,,huile sur toile,,,entrée - Collection de Louis-Philippe,1847.0,1848.0,,,0,False,1848.0,178.0,179.0,,1,,100+,Other
cl010052844,https://collections.louvre.fr/ark:/53355/cl010052844,Athalie chassée du temple,Département des Peintures,,"Saint-Quentin (France), Musée Antoine Lécuyer, salle d'exposition",0,"Coypel, Antoine",Q585926,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010052845,https://collections.louvre.fr/ark:/53355/cl010052845,Suzanne et les vieillards,Département des Peintures,,"Saint-Quentin (France), Musée Antoine Lécuyer, salle d'exposition",0,"Coypel, Antoine",Q585926,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010052846,https://collections.louvre.fr/ark:/53355/cl010052846,L'Incrédulité de saint Thomas,Département des Peintures,,"Saint-Quentin (France), Musée Antoine Lécuyer",0,France,,,,toile,,,ancienne collection,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010052847,https://collections.louvre.fr/ark:/53355/cl010052847,Portrait de femme dit autrefois Charlotte de Bavière,Département des Peintures,,"Saint-Quentin (France), Musée Antoine Lécuyer, salle d'exposition",0,France,,,,toile,,,legs,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Bequest
cl010052848,https://collections.louvre.fr/ark:/53355/cl010052848,Jeune garçon au bain,Département des Peintures,,"Saint-Quentin (France), Musée Antoine Lécuyer",0,Anonyme,Q4233718,,,toile,,,legs,1869.0,,,,0,False,,,157.0,,0,,100+,Bequest
cl010052850,https://collections.louvre.fr/ark:/53355/cl010052850,"Érigone, dit aussi Bacchante",Département des Peintures,,"Laon (France), Musée d'Art et d'Archéologie",0,"Berthélemy, Jean-Simon",Q3174641,,,toile,,,achat,,1750.0,1800.0,,0,False,1775.0,251.0,,,1,,,Purchase
cl010052851,https://collections.louvre.fr/ark:/53355/cl010052851,Le Voeu de Jephté,Département des Peintures,,"Laon (France), Musée d'Art et d'Archéologie",0,"Coypel, Antoine",Q585926,,,toile,,,entrée - Collection de Louis XIV,,1697.0,,,0,False,1697.0,329.0,,,1,,,Historic Collection
cl010052852,https://collections.louvre.fr/ark:/53355/cl010052852,Cour de ferme,Département des Peintures,,non exposé,0,"Lancret, Nicolas",Q188172,,,toile,,,legs,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Bequest
cl010052855,https://collections.louvre.fr/ark:/53355/cl010052855,L'Avare puni,Département des Peintures,,"La Fère (France), Musée Jeanne d'Aboville",0,"Menjaud, Alexandre",Q19569442,,,toile,,,entrée - Collection de Louis XVIII,1820.0,1819.0,,,0,False,1819.0,207.0,206.0,,1,,100+,Other
cl010052856,https://collections.louvre.fr/ark:/53355/cl010052856,La Nourrice. Esquisse.,Département des Peintures,,non exposé,0,"Poterlet, Henri Hippolyte",Q3136109,,,bois,,,legs,1869.0,1800.0,1900.0,,0,False,1850.0,176.0,157.0,,1,,100+,Bequest
cl010052858,https://collections.louvre.fr/ark:/53355/cl010052858,Paysage à la rivière,Département des Peintures,,"Péronne (France), Musée Alfred Danicourt",0,"Boissieu, Jean Jacques de",Q976026,,,toile,,,entrée - Collection de Louis XVIII,1819.0,1750.0,1800.0,,0,False,1775.0,251.0,207.0,,1,,100+,Other
cl010052859,https://collections.louvre.fr/ark:/53355/cl010052859,Tête d'Italien,Département des Peintures,,non exposé,0,"Chassériau, Théodore",Q342467,,,toile,,,legs,,1840.0,1841.0,,0,False,1840.5,185.5,,,1,,,Bequest
cl010052861,https://collections.louvre.fr/ark:/53355/cl010052861,"Portrait en pied de Jean-Baptiste Collin, comte de Sussy, ministre du Commerce et des Manufactures",Département des Peintures,,"Beauvais (France), Musée départemental de l'Oise",0,France,,,,huile sur toile,,,entrée - Collection de Louis-Philippe,1834.0,1834.0,,,0,False,1834.0,192.0,192.0,,1,,100+,Other
