object_id,title,artist_name,object_begin_date,object_end_date,painting_age,creation_year,height_cm,width_cm,area_cm2,accession_year,years_in_collection,artist_work_count,tag_count,is_public_domain,is_highlight,department,has_known_artist,primary_medium,support,nationality_group,acquisition_type,tag_men,tag_women,tag_landscapes,tag_portraits,tag_mountains,tag_trees,tag_flowers,tag_birds,tag_horses,tag_abstraction,tag_count.1,is_on_display,medium,culture,period,tags,gallery_number,credit_line,area_quartile,acquisition_encoded,collection_age_band,department_encoded,primary_medium_encoded,support_encoded,nationality_group_encoded,acquisition_type_encoded
36040,,Unidentified,1573,1615,432.0,1594.0,72.4,58.4,4228.16,1929.0,97.0,0,3,True,False,Asian Art,0,Ink,Silk,Other,Bequest,1,0,0,0,0,0,0,0,1,0,3,0,Hanging scroll; ink and color on silk,Japan,,Men|Horses|Deities,,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",Q3,0,81-100,2,4,6,12,0
36041,元 佚名 仕女像 軸|Portrait of a Lady,Li Gonglin|Unidentified artist,1300,1368,692.0,1334.0,78.7,38.1,2998.4700000000003,1929.0,97.0,4,2,True,False,Asian Art,1,Ink,Silk,Chinese,Bequest,1,1,0,1,0,0,0,0,0,0,2,0,Hanging scroll; ink on silk,China,Yuan dynasty (1271–1368),Portraits|Women,,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",Q2,0,81-100,2,4,6,2,0
36042,元　佚名　 陳容　僞款　雲行雨施圖　卷|Dragon and Landscape,Unidentified artist|Chen Rong,1300,1368,692.0,1334.0,44.8,190.8,8547.84,1929.0,97.0,3,2,True,False,Asian Art,1,Ink,Paper,Other,Bequest,0,0,0,0,0,1,0,0,0,0,2,0,Handscroll; ink on paper,China,Yuan dynasty (1271–1368),Dragons|Trees,,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",Q3,0,81-100,2,4,5,12,0
36043,,Ogawa Haritsu (Ritsuō),1700,1747,302.0,1724.0,17.9,26.0,465.4,1929.0,97.0,5,1,True,False,Asian Art,1,Watercolour,Paper,Japanese,Bequest,0,0,0,0,0,0,0,1,0,0,1,0,Watercolor on paper,Japan,Edo period (1615–1868),Birds,,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",Q1 (smallest),0,81-100,2,10,5,9,0
36045,,Jiang Baohua,1867,1934,126.0,1900.0,217.2,58.4,12684.48,1934.0,92.0,1,1,False,False,Asian Art,1,Ink,Paper,Chinese,Gift,0,0,0,0,0,0,0,0,0,0,1,0,Hanging scroll; ink and color on paper,China,,Phoenix,,"Gift of Ellen Barker, 1934",Q4 (largest),1,81-100,2,4,5,2,1
36047,清 張宗蒼 山水 冊 紙本|Miniature landscapes,Zhang Zongcang,1741,1764,274.0,1752.0,3.7,4.4,16.28,1942.0,84.0,1,1,True,False,Asian Art,1,Ink,Paper,Chinese,Purchase/Fund,0,0,1,0,0,0,0,0,0,0,1,0,Album of eight leaves; ink and color on paper,China,Qing dynasty (1644–1911),Landscapes,,"Fletcher Fund, 1942",Q1 (smallest),3,81-100,2,4,5,2,3
36048,清  佚名  清明上河圖  卷|Spring Festival on the River,Unidentified artist,1700,1799,276.0,1750.0,29.8,1004.6,29937.08,1947.0,79.0,0,3,True,False,Asian Art,0,Ink,Silk,Other,Purchase/Fund,0,0,1,0,0,0,0,0,0,0,3,0,Handscroll; ink and color on silk,China,Qing dynasty (1644–1911),Rivers|Landscapes|Boats,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q4 (largest),3,61-80,2,4,6,12,3
36049,清  佚名  倣郭熙  溪山無盡圖  卷|Streams and Mountains Without End,Unidentified artist|Guo Xi,1600,1699,376.0,1650.0,28.4,194.0,5509.599999999999,1947.0,79.0,3,3,True,False,Asian Art,1,Ink,Silk,Other,Purchase/Fund,0,0,1,0,1,0,0,0,0,0,3,0,Handscroll; ink and color on silk,China,Qing dynasty (1644–1911),Mountains|Landscapes|Streams,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q3,3,61-80,2,4,6,12,3
36050,明  倣林良  蘆鴨圖  軸|Ducks and Reeds,Lin Liang,1416,1644,496.0,1530.0,156.5,87.9,13756.35,1947.0,79.0,4,1,True,False,Asian Art,1,Ink,Silk,Chinese,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,1,0,Hanging scroll; ink and color on silk,China,Ming dynasty (1368–1644),Ducks,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q4 (largest),3,61-80,2,4,6,2,3
36051,,Ma Shida,1400,1499,576.0,1450.0,110.2,46.7,5146.34,1947.0,79.0,1,1,True,False,Asian Art,1,Ink,Paper,Chinese,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,1,0,Hanging scroll; ink on paper,China,Ming dynasty (1368–1644),Vegetables,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q3,3,61-80,2,4,5,2,3
36052,南宋  佚名  洞天論道圖   團扇|Conversation in a cave,Ma Yuan|Unidentified,1200,1225,814.0,1212.0,24.8,25.2,624.96,1947.0,79.0,1,3,True,False,Asian Art,1,Ink,Silk,Chinese,Purchase/Fund,1,0,0,0,0,1,0,0,0,0,3,0,Fan mounted as an album leaf; ink and color on silk,China,Southern Song dynasty (1127–1279),Men|Caves|Trees,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q1 (smallest),3,61-80,2,4,6,2,3
36053,,Unidentified artist|Wang Shen,1271,1644,568.0,1458.0,24.8,25.4,629.92,1947.0,79.0,1,2,True,False,Asian Art,1,Ink,Silk,Other,Purchase/Fund,0,0,1,0,0,0,0,0,0,0,2,0,Fan mounted as an album leaf; ink and color on silk,China,late Yuan (1271–1368)–early Ming (1368–1644) dynasty,Cranes|Landscapes,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q1 (smallest),3,61-80,2,4,6,12,3
36054,,Unidentified artist,1500,1599,476.0,1550.0,154.0,87.9,13536.6,1947.0,79.0,0,2,True,False,Asian Art,0,Ink,Silk,Other,Purchase/Fund,0,0,1,0,0,0,0,1,0,0,2,0,Hanging scroll; ink and color on silk,China,Ming dynasty (1368–1644),Birds|Landscapes,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q4 (largest),3,61-80,2,4,6,12,3
36055,南宋 馬麟 松下高士圖 冊頁 絹本|Landscape with great pine,Ma Lin,1226,1250,788.0,1238.0,25.2,26.0,655.1999999999999,1947.0,79.0,2,2,True,False,Asian Art,1,Ink,Silk,Chinese,Purchase/Fund,0,0,1,0,0,1,0,0,0,0,2,0,Album leaf; ink and color on silk,China,Song dynasty (960–1279),Landscapes|Trees,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q1 (smallest),3,61-80,2,4,6,2,3
36056,南宋  佚名  風雨拉縴圖  團扇|Towing a Boat in a Rainstorm,Unidentified artist,1271,1299,741.0,1285.0,24.4,26.0,634.4,1947.0,79.0,0,3,True,False,Asian Art,0,Ink,Silk,Other,Purchase/Fund,0,0,1,0,0,0,0,0,0,0,3,0,Fan mounted as an album leaf; ink and color on silk,China,Song dynasty (960–1279),Landscapes|Storms|Boats,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947
",Q1 (smallest),3,61-80,2,4,6,12,3
36057,"元   佚名   第六羅漢跋陀羅圖 軸|Bhadra, The Sixth Luohan",Unidentified artist,1345,1345,681.0,1345.0,128.0,62.2,7961.6,1947.0,79.0,0,2,True,False,Asian Art,0,Ink,Silk,Other,Purchase/Fund,1,0,0,0,0,0,0,0,0,0,2,0,Hanging scroll; ink and color on silk,China,Yuan dynasty (1271–1368),Men|Tigers,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q3,3,61-80,2,4,6,12,3
36058,,Zhou Zonglian,1532,1592,464.0,1562.0,172.1,94.3,16229.03,1947.0,79.0,1,1,True,False,Asian Art,1,Ink,Silk,Chinese,Purchase/Fund,0,0,0,0,0,1,0,0,0,0,1,0,Hanging scroll; ink on silk,China,Ming dynasty (1368–1644),Trees,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q4 (largest),3,61-80,2,4,6,2,3
36059,清　佚名　傳馬荃　花蝶圖　卷|Flowers and Butterflies,Ma Quan,1700,1749,302.0,1724.0,27.9,248.9,6944.3099999999995,1947.0,79.0,1,2,True,False,Asian Art,1,Ink,Paper,Chinese,Purchase/Fund,0,0,0,0,0,0,1,0,0,0,2,0,Handscroll; ink and color on paper,China,Qing dynasty (1644–1911),Butterflies|Flowers,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q3,3,61-80,2,4,5,2,3
36060,清　佚名　盛懋(僞款)　江鄉漁隱圖　卷|Fishermen Hermits in River Country,Unidentified artist,1800,1947,152.0,1874.0,30.8,475.3,14639.24,1947.0,79.0,0,3,False,False,Asian Art,0,Ink,Silk,Other,Purchase/Fund,0,0,1,0,0,0,0,0,0,0,3,0,Handscroll; ink on silk,China,,Rivers|Landscapes|Boats,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q4 (largest),3,61-80,2,4,6,12,3
36061,,Unidentified artist|Xia Gui,1467,1533,526.0,1500.0,184.8,101.3,18720.24,1947.0,79.0,4,0,False,False,Asian Art,1,Ink,Silk,Other,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,0,0,Hanging scroll; ink and color on silk,China,Ming dynasty (1368–1644),,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q4 (largest),3,61-80,2,4,6,12,3
36062,明　佚名　唐寅(僞款)　蕉葉仕女圖　卷|Beauty Sleeping on a Banana Leaf,Tang Yin,1470,1524,529.0,1497.0,20.3,61.6,1250.48,1947.0,79.0,9,2,True,False,Asian Art,1,Ink,Silk,Chinese,Purchase/Fund,1,1,0,0,0,0,0,0,0,0,2,0,Handscroll; ink on silk,China,Ming dynasty (1368–1644),Sleeping|Women,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q2,3,61-80,2,4,6,2,3
36063,,Unidentified artist,1200,1299,776.0,1250.0,31.4,28.0,879.1999999999999,1947.0,79.0,0,1,True,False,Asian Art,0,Ink,Silk,Other,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,1,0,Album leaf; ink and color on silk,China,Southern Song dynasty (1127–1279),Geese,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q1 (smallest),3,61-80,2,4,6,12,3
36064,南宋    佚名    冬景圖    團扇|Winter Landscape,Unidentified artist,1200,1279,786.0,1240.0,24.1,24.8,597.6800000000001,1947.0,79.0,0,2,True,False,Asian Art,0,Ink,Silk,Other,Purchase/Fund,0,0,1,0,1,0,0,0,0,0,2,0,Fan mounted as an album leaf; ink and color on silk,China,Song dynasty (960–1279,Mountains|Landscapes,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q1 (smallest),3,61-80,2,4,6,12,3
36065,元/明 佚名 竹榻小憩圖 冊頁|Man Sleeping on a Bamboo Couch,Unidentified artist,1300,1435,658.0,1368.0,26.0,29.2,759.1999999999999,1947.0,79.0,0,0,True,False,Asian Art,0,Ink,Silk,Other,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,0,0,Album leaf; ink and color on silk,China,Yuan (1271–1368)–Ming (1368–1644) dynasty,,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q1 (smallest),3,61-80,2,4,6,12,3
36066,清　佚名　傳姚文瀚　歷代帝王真像　冊|Portraits of Emperors of Successive Dynasties,Unidentified artist|Yao Wenhan,1900,1933,110.0,1916.0,28.3,22.2,628.26,1947.0,79.0,2,3,True,False,Asian Art,1,Ink,Silk,Other,Gift,1,0,0,1,0,0,0,0,0,0,3,0,Album of twenty-four leaves; ink and color on silk,China,,Emperors|Men|Portraits,,"Gift of Mrs. Edward S. Harkness, 1947",Q1 (smallest),1,61-80,2,4,6,12,1
36067,,Xie Shichen,1548,1548,478.0,1548.0,182.6,106.4,19428.64,1952.0,74.0,5,0,True,False,Asian Art,1,Ink,Silk,Chinese,Bequest,0,0,0,0,0,0,0,0,0,0,0,0,Hanging scroll; ink and color on silk,China,Ming dynasty (1368–1644),,,"Bequest of Katherine S. Dreier, 1952",Q4 (largest),0,61-80,2,4,6,2,0
36068,,Unidentified artist,1400,1499,576.0,1450.0,111.4,57.2,6372.080000000001,1953.0,73.0,0,0,False,False,Asian Art,0,Ink,Paper,Other,Gift,0,0,0,0,0,0,0,0,0,0,0,0,Hanging scroll; ink on paper,China,Ming dynasty (1368–1644),,,"Gift of A. W. Bahr, 1953",Q3,1,61-80,2,4,5,12,1
36069,清   佚名   大勢至菩薩像   軸|Mahasthamaprapta Bodhisattva,Unidentified artist,1667,1733,326.0,1700.0,207.6,97.8,20303.28,1953.0,73.0,0,2,True,False,Asian Art,0,Ink,Silk,Other,Gift,0,0,0,0,0,0,0,0,0,0,2,0,Hanging scroll; ink and color on silk,China,Qing dynasty (1644–1911),Lions|Bodhisattvas,,"Gift of the Estate of Lillian Genth, 1953",Q4 (largest),1,61-80,2,4,6,12,1
36070,,Dong Qichang,1350,1650,526.0,1500.0,25.9,219.1,5674.69,1955.0,71.0,10,2,True,False,Asian Art,1,Ink,Other,Chinese,Gift,0,0,1,0,1,0,0,0,0,0,2,0,Handscroll; ink on satin,China,Ming dynasty (1368–1644),Mountains|Landscapes,,"Gift of Wan-go H. C. Weng, 1955",Q3,1,61-80,2,4,4,2,1
36071,,Wang Hui,1600,1900,276.0,1750.0,85.7,43.8,3753.66,1955.0,71.0,8,0,False,False,Asian Art,1,Ink,Paper,Chinese,Gift,0,0,0,0,0,0,0,0,0,0,0,0,Hanging scroll; ink on paper,China,Qing dynasty (1644–1911),,,"Gift of Wan-go H. C. Weng, 1955",Q3,1,61-80,2,4,5,2,1
36072,清  程正揆  江山臥遊圖  卷|Dream Landscape,Cheng Zhengkui,1600,1750,351.0,1675.0,23.2,177.1654,4110.23728,1955.0,71.0,1,2,True,False,Asian Art,1,Ink,Silk,Chinese,Gift,0,0,1,0,1,0,0,0,0,0,2,0,Handscroll; ink and color on silk,China,Qing dynasty (1644–1911),Mountains|Landscapes,,"Gift of Harry Lenart, 1955",Q3,1,61-80,2,4,6,2,1
36073,近代  徐悲鴻  軸|Mice and Candle,Xu Beihong,1941,1941,85.0,1941.0,29.2,21.0,613.1999999999999,1956.0,70.0,6,2,False,False,Asian Art,1,Ink,Paper,Chinese,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,2,0,Hanging scroll; ink and color on paper,China,,Mice|Candles,,"Rogers Fund, 1956",Q1 (smallest),3,61-80,2,4,5,2,3
36075,,Zhu Ling,1820,1850,191.0,1835.0,93.7,36.8,3448.16,1956.0,70.0,1,2,True,False,Asian Art,1,Ink,Paper,Chinese,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,2,0,Hanging scroll; ink and color on paper,China,Qing dynasty (1644–1911),Cats|Narcissus,,"Rogers Fund, 1956",Q2,3,61-80,2,4,5,2,3
36076,近代  張大千  白荷  軸|White Lotus,Zhang Daqian|Zhang Daqian,1947,1947,79.0,1947.0,113.7,66.0,7504.2,1956.0,70.0,1,1,False,False,Asian Art,1,Ink,Paper,Chinese,Purchase/Fund,0,0,0,0,0,0,1,0,0,0,1,0,Hanging scroll; ink and color on paper,China,,Flowers,,"Rogers Fund, 1956",Q3,3,61-80,2,4,5,2,3
36079,明　佚名　庭院讀書圖　軸|Elegant gathering in a garden,Unidentified artist|Liu Songnian,1400,1599,526.0,1500.0,135.3,73.0,9876.9,1957.0,69.0,3,0,False,False,Asian Art,1,Ink,Silk,Other,Gift,0,0,0,0,0,0,0,0,0,0,0,0,Hanging scroll; ink and color on silk,China,Ming dynasty (1368–1644),,,"Gift of Edgar Worch, 1957",Q4 (largest),1,61-80,2,4,6,12,1
36080,,Zhu Duan,1518,1518,508.0,1518.0,89.5,193.0,17273.5,1958.0,68.0,1,1,True,False,Asian Art,1,Ink,Silk,Chinese,Gift,0,0,0,0,0,0,0,0,0,0,1,0,Hanging scroll; ink and color on silk,China,Ming dynasty (1368–1644),Peacocks,,"Gift of Alan Priest, 1958",Q4 (largest),1,61-80,2,4,6,2,1
36081,明  阮祖德  抑齋曾叔祖八十五齡壽像  軸|Portrait of the Artist's Great-Granduncle Yizhai at the Age of Eighty-Five,Ruan Zude,1561,1621,435.0,1591.0,156.8,96.2,15084.160000000002,1959.0,67.0,2,2,True,False,Asian Art,1,Ink,Silk,Chinese,Purchase/Fund,1,0,0,1,0,0,0,0,0,0,2,0,Hanging scroll; ink and color on silk,China,Ming dynasty (1368–1644),Men|Portraits,,"Seymour Fund, 1959",Q4 (largest),3,61-80,2,4,6,2,3
36082,明  阮祖德  老婦像  軸|Portrait of an Old Lady,Ruan Zude,1561,1621,435.0,1591.0,156.8,96.2,15084.160000000002,1959.0,67.0,2,2,True,False,Asian Art,1,Ink,Silk,Chinese,Purchase/Fund,1,1,0,1,0,0,0,0,0,0,2,0,Hanging scroll; ink and color on silk,China,Ming dynasty (1368–1644),Portraits|Women,,"Seymour Fund, 1959",Q4 (largest),3,61-80,2,4,6,2,3
36083,明清／日本江戶時代   (傳) 陳賢   十六羅漢圖   冊|The Sixteen Luohans,Chen Xian,1634,1634,392.0,1634.0,25.7,30.2,776.14,1959.0,67.0,1,2,True,False,Asian Art,1,Ink,Paper,Chinese,Gift,1,0,0,0,0,0,0,0,0,0,2,0,Album of sixteen paintings; ink and color on paper,China or Japan,"Ming (1368–1644) or Qing dynasty (1644–1911); or Japan, Edo period (1603–1868)",Men|Buddhism,,"Gift of Mrs. Eugene Vidal, 1959",Q1 (smallest),1,61-80,2,4,5,2,1
36084,明  劉世儒  月下雪梅圖  軸|Flowering Plum in Moonlight and Snow,Liu Shiru,1550,1599,452.0,1574.0,152.4,89.7,13670.28,1959.0,67.0,2,2,True,False,Asian Art,1,Ink,Silk,Chinese,Gift,0,0,0,0,0,1,0,0,0,0,2,0,Hanging scroll; ink on silk,China,Ming dynasty (1368–1644),Moon|Trees,,"Gift of Alan Priest, 1959",Q4 (largest),1,61-80,2,4,6,2,1
36088,,Qi Zhijia,1651,1651,375.0,1651.0,92.7,51.4,4764.78,1963.0,63.0,3,0,False,False,Asian Art,1,Ink,Paper,Chinese,Gift,0,0,0,0,0,0,0,0,0,0,0,0,Hanging scroll; ink on paper,China,Qing dynasty (1644–1911),,,"Gift of Dr. Frederick Baekeland, 1963",Q3,1,61-80,2,4,5,2,1
36089,"明/清　項聖謨　秋景圖　冊頁|Autumn Landscape, leaf from Album for Zhou Lianggong",Xiang Shengmo,1654,1654,372.0,1654.0,24.8,33.0,818.4,1964.0,62.0,4,3,True,False,Asian Art,1,Ink,Paper,Chinese,Purchase/Fund,0,0,1,0,1,0,0,0,0,0,3,0,Leaf from a collective album of many leaves; ink and color on paper,China,Qing dynasty (1644–1911),Rivers|Mountains|Landscapes,,"Seymour Fund, 1964",Q1 (smallest),3,61-80,2,4,5,2,3
36090,"清　葉欣　白鶴嶺圖　冊頁|White Crane Mountain, leaf from Album for Zhou Lianggong",Ye Xin,1654,1655,372.0,1654.0,24.8,33.0,818.4,1964.0,62.0,3,2,True,False,Asian Art,1,Ink,Paper,Chinese,Purchase/Fund,0,0,1,0,1,0,0,0,0,0,2,0,Leaf from a collective album of many leaves; ink and color on paper,China,Qing dynasty (1644–1911),Mountains|Landscapes,,"Seymour Fund, 1964",Q1 (smallest),3,61-80,2,4,5,2,3
36091,"清　施霖　山莊圖　冊頁|Mountain Retreat,  leaf from Album for Zhou Lianggong",Shi Lin,1654,1655,372.0,1654.0,24.8,32.4,803.52,1964.0,62.0,1,2,True,False,Asian Art,1,Ink,Paper,Chinese,Purchase/Fund,0,0,1,0,1,0,0,0,0,0,2,0,Leaf from a collective album of many leaves; ink and color on paper,China,Qing dynasty (1644–1911),Mountains|Landscapes,,"Seymour Fund, 1964",Q1 (smallest),3,61-80,2,4,5,2,3
36092,,,1761,1761,265.0,1761.0,417.8,31.8,13286.04,1966.0,60.0,0,0,True,False,Asian Art,0,Ink,Silk,Unknown,Gift,0,0,0,0,0,0,0,0,0,0,0,0,Handscroll; ink and color on silk and paper,China,Qing dynasty (1644–1911),,,"Gift of Dr. Hans Smetana, 1966",Q4 (largest),1,41-60,2,4,6,16,1
36093,,Tang Yin,1470,1524,529.0,1497.0,71.1,139.7,9932.669999999998,1967.0,59.0,9,3,True,False,Asian Art,1,Ink,Silk,Chinese,Bequest,0,0,1,0,0,1,0,0,0,0,3,0,Hanging scroll; ink and color on silk,China,Ming dynasty (1368–1644),Landscapes|Trees|Boats,,"Purchase, Bequest of Dorothy Graham Bennett, 1967",Q4 (largest),0,41-60,2,4,6,2,0
36094,,Zhang Hong,1639,1639,387.0,1639.0,27.3,441.3,12047.49,1967.0,59.0,2,1,True,False,Asian Art,1,Ink,Paper,Chinese,Bequest,0,0,0,0,0,0,0,0,0,0,1,0,Handscroll; ink on paper,China,Ming dynasty (1368–1644),Buffalos,,"Purchase, Bequest of Dorothy Graham Bennett, 1967",Q4 (largest),0,41-60,2,4,5,2,0
36095,明   魏之克(魏克)   四時倣古山水圖   卷|Landscape of the four seasons in the styles of old masters,Wei Zhike,1635,1635,391.0,1635.0,32.1,1183.6,37993.56,1968.0,58.0,1,2,True,False,Asian Art,1,Ink,Paper,Chinese,Gift,0,0,1,0,1,0,0,0,0,0,2,0,Handscroll; ink and color on paper,China,Ming dynasty (1368–1644),Mountains|Landscapes,,"Gift of J. T. Tai, 1968",Q4 (largest),1,41-60,2,4,5,2,1
36096,,Zheng Xie,1693,1911,224.0,1802.0,170.5,45.6,7774.8,1968.0,58.0,4,1,True,False,Asian Art,1,Ink,Paper,Chinese,Gift,0,0,0,0,0,0,0,0,0,0,1,0,Hanging scroll; ink on paper,China,Qing dynasty (1644–1911),Bamboo,,"The C. C. Wang Family Collection, Gift of C. C. Wang, 1968",Q3,1,41-60,2,4,5,2,1
36098,,Chen Hongshou,1912,1971,84.0,1942.0,214.3,78.1,16736.829999999998,1972.0,54.0,8,2,False,False,Asian Art,1,Ink,Silk,Chinese,Gift,1,1,0,0,0,1,0,0,0,0,2,0,Hanging scroll; ink and color on silk,China,,Women|Trees,,"Gift of Zhang Daqian, 1972",Q4 (largest),1,41-60,2,4,6,2,1
36099,,Chen Hongshou,1350,1750,476.0,1550.0,162.2,60.0,9732.0,1972.0,54.0,8,1,True,False,Asian Art,1,Ink,Silk,Chinese,Gift,0,0,0,0,0,0,1,0,0,0,1,0,Hanging scroll; ink and color on silk,China,Ming dynasty (1368–1644),Flowers,,"Gift of Mr. and Mrs. Earl Morse, 1972",Q4 (largest),1,41-60,2,4,6,2,1
36100,清 王鑑 倣黃公望秋山圖 軸 紙本|Landscape in the style of Huang Gongwang,Wang Jian,1657,1657,369.0,1657.0,115.9,56.2,6513.580000000001,1972.0,54.0,5,2,True,False,Asian Art,1,Ink,Paper,Chinese,Gift,0,0,1,0,1,0,0,0,0,0,2,0,Hanging scroll; ink and color on paper,China,Qing dynasty (1644–1911),Mountains|Landscapes,,"Gift of Mr. and Mrs. Earl Morse, 1972",Q3,1,41-60,2,4,5,2,1
36101,清  楊晉  滄洲牧牛圖  軸|Landscape with Figures,Yang Jin,1726,1726,300.0,1726.0,119.4,54.6,6519.240000000001,1972.0,54.0,1,3,True,False,Asian Art,1,Ink,Paper,Other,Gift,0,0,1,0,1,0,0,0,0,0,3,0,Hanging scroll; ink and color on paper,China,Qing dynasty (1644–1911),Animals|Mountains|Landscapes,,"Gift of Mr. and Mrs. Earl Morse, 1972",Q3,1,41-60,2,4,5,12,1
36102,清  方士庶  山水圖  軸|Landscape,Fang Shishu,1692,1751,304.0,1722.0,68.3,46.4,3169.12,1972.0,54.0,1,2,True,False,Asian Art,1,Ink,Paper,Chinese,Gift,0,0,1,0,1,0,0,0,0,0,2,0,Hanging scroll; ink and color on paper,China,Qing dynasty (1644–1911),Mountains|Landscapes,,"Gift of Mr. and Mrs. Earl Morse, 1972",Q2,1,41-60,2,4,5,2,1
36103,,Wen Zhengming,1470,1559,512.0,1514.0,21.0,19.7,413.7,1972.0,54.0,8,2,True,False,Asian Art,1,Ink,Paper,Chinese,Gift,0,0,1,0,0,0,0,0,0,0,2,0,"Album of eight painting leaves with facing sheets inscribed with poems, preceded by a four-sheet title piece; ink on paper",China,Ming dynasty (1368–1644),Poetry|Landscapes,,"Gift of Mr. and Mrs. Earl Morse, 1972",Q1 (smallest),1,41-60,2,4,5,2,1
36104,大般若経（中尊寺経）|Great Wisdom Sutra (Daihannya-kyō) from the Chūsonji Temple Sutra Collection (Chūsonji-kyō),,1165,1185,851.0,1175.0,25.6,746.3,19105.28,1975.0,51.0,0,3,True,False,Asian Art,0,Other,Paper,Unknown,Bequest,0,0,0,0,0,0,0,0,0,0,3,0,Handscroll; gold and silver on indigo-dyed paper,Japan,Heian period (794–1185),Buddhism|Bodhisattvas|Buddha,,"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",Q4 (largest),0,41-60,2,6,5,16,0
36105,"清   沈銓   月季桃鶴圖   軸|Cranes, peach tree, and China rose",Shen Quan,1700,1799,276.0,1750.0,198.8,101.0,20078.800000000003,1975.0,51.0,3,4,True,False,Asian Art,1,Ink,Silk,Chinese,Bequest,0,0,0,0,0,1,0,0,0,0,4,0,Hanging scroll; ink and color on silk,China,Qing dynasty (1644–1911),Cranes|Peaches|Roses|Trees,,"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",Q4 (largest),0,41-60,2,4,6,2,0
36106,"清　沈銓　高堂雙壽圖　軸|Crabapple, China rose, and Indian flycatcher",Shen Quan,1750,1750,276.0,1750.0,116.4,50.0,5820.0,1975.0,51.0,3,2,True,False,Asian Art,1,Ink,Silk,Chinese,Bequest,0,0,0,0,0,0,1,1,0,0,2,0,Hanging scroll; ink and color on silk,China,Qing dynasty (1644–1911),Birds|Flowers,,"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",Q3,0,41-60,2,4,6,2,0
36107,優闐王と唐獅子図絵馬「奉掛御宝前 絵馬 寛永丁卯年三月廿五日」|Ema (Votive Painting) of Chinese Lion Led by Utenō,,1627,1627,399.0,1627.0,27.3,36.5,996.45,1975.0,51.0,0,2,True,False,Asian Art,0,Ink,Wood/Panel,Unknown,Bequest,1,0,0,0,0,0,0,0,0,0,2,0,Ink and color on wood,Japan,Edo period (1615–1868),Men|Lions,,"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",Q1 (smallest),0,41-60,2,4,8,16,0
